id_evento,timestamp,tipo_evento,servicio,usuario,hostname,ip_origen,ip_destino,hora_evento,es_horario_laboral,ip_origen_es_privada,usuario_privilegiado,host_critico,conteo_eventos_ip_ventana,conteo_usuarios_distintos_ip,conteo_hosts_distintos_ip,conteo_fallidos_ventana,servicio_sensible,severidad_inicial,resultado,clase_evento_ml
EVT-ML-0628,2026-06-11T08:26:00Z,process_creation,os,postgres,srv-db-01,172.16.10.20,10.10.20.15,8,1,1,1,1,2,2,2,1,1,Baja,permitido,normal
EVT-ML-0629,2026-06-11T14:07:00Z,file_access,os,postgres,ws-analyst-07,198.51.100.130,10.10.40.12,14,1,0,1,0,5,1,1,0,1,Baja,permitido,normal
EVT-ML-0630,2026-06-11T21:20:00Z,ssh_authentication,ssh,root,srv-db-01,10.10.20.15,8.8.8.8,21,0,1,1,1,14,2,2,5,1,Media,observado,fallido
EVT-ML-0631,2026-06-11T12:59:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.20.20,10.10.20.20,12,1,1,0,0,6,2,2,0,1,Baja,permitido,normal
EVT-ML-0632,2026-06-11T14:52:00Z,dns_query,dns,analyst,srv-app-01,10.10.20.15,10.10.50.23,14,1,1,0,1,4,2,1,0,0,Baja,observado,normal
EVT-ML-0633,2026-06-11T12:52:00Z,dns_query,dns,test,srv-db-01,10.10.50.23,10.10.30.21,12,1,1,0,1,4,1,1,0,0,Baja,observado,normal
EVT-ML-0634,2026-06-11T16:00:00Z,network_connection,https,ubuntu,srv-auth-01,10.10.20.15,8.8.8.8,16,1,1,0,1,3,1,2,0,0,Baja,permitido,normal
EVT-ML-0635,2026-06-11T10:56:00Z,file_access,os,analyst,srv-web-01,172.16.10.20,10.10.20.15,10,1,1,0,1,5,2,2,0,1,Baja,permitido,normal
EVT-ML-0636,2026-06-11T03:38:00Z,process_creation,os,test,srv-db-01,10.10.40.12,10.10.20.20,3,0,1,0,1,12,1,2,1,1,Media,bloqueado,fallido
EVT-ML-0637,2026-06-11T00:58:00Z,process_creation,os,admin,ws-analyst-07,198.51.100.130,8.8.8.8,0,0,0,1,0,8,3,5,6,1,Critica,detectado,sospechoso
EVT-ML-0638,2026-06-11T10:03:00Z,file_access,os,analyst,srv-app-01,172.16.10.20,10.10.40.12,10,1,1,0,1,4,1,2,2,1,Baja,permitido,normal
EVT-ML-0639,2026-06-11T19:10:00Z,data_exfiltration,ftp,test,srv-app-01,172.16.10.20,10.10.30.21,19,0,1,0,1,34,2,7,4,1,Alta,observado,sospechoso
EVT-ML-0640,2026-06-11T16:17:00Z,file_access,os,soporte,ws-analyst-07,10.10.20.20,10.10.50.23,16,1,1,0,0,4,1,1,0,1,Baja,permitido,normal
EVT-ML-0641,2026-06-11T04:42:00Z,process_creation,os,soporte,srv-auth-01,198.51.100.88,10.10.30.21,4,0,0,0,1,32,9,3,5,1,Alta,detectado,sospechoso
EVT-ML-0642,2026-06-11T09:04:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,203.0.113.45,10.10.20.20,9,1,0,0,0,1,1,2,1,1,Baja,permitido,normal
EVT-ML-0643,2026-06-11T12:54:00Z,ssh_authentication,ssh,ubuntu,srv-auth-01,10.10.20.20,10.10.20.20,12,1,1,0,1,3,2,2,1,1,Baja,observado,normal
EVT-ML-0644,2026-06-11T17:06:00Z,file_access,os,devops,srv-auth-01,10.10.20.15,8.8.8.8,17,1,1,1,1,1,1,1,1,1,Baja,permitido,normal
EVT-ML-0645,2026-06-11T02:13:00Z,process_creation,os,backup,ws-analyst-07,10.10.50.23,10.10.40.12,2,0,1,1,0,11,3,1,8,1,Baja,fallido,fallido
EVT-ML-0646,2026-06-11T14:38:00Z,process_creation,os,oracle,srv-db-01,10.10.40.12,10.10.20.15,14,1,1,1,1,13,1,3,4,1,Alta,fallido,fallido
EVT-ML-0647,2026-06-11T10:44:00Z,network_connection,ftp,soporte,srv-app-01,10.10.40.12,10.10.40.12,10,1,1,0,1,1,1,2,0,1,Baja,permitido,normal
EVT-ML-0648,2026-06-11T16:47:00Z,dns_query,dns,admin,srv-auth-01,172.16.10.20,10.10.20.20,16,1,1,1,1,5,3,3,2,0,Baja,fallido,fallido
EVT-ML-0649,2026-06-11T21:10:00Z,network_connection,smb,analyst,srv-web-01,192.168.10.44,10.10.20.15,21,0,1,0,1,5,2,2,0,1,Baja,permitido,normal
EVT-ML-0650,2026-06-11T09:49:00Z,network_connection,ftp,deploy,srv-app-01,10.10.30.21,8.8.8.8,9,1,1,1,1,3,2,2,0,1,Media,permitido,normal
EVT-ML-0651,2026-06-11T15:49:00Z,file_access,os,admin,srv-auth-01,192.168.10.44,10.10.50.23,15,1,1,1,1,4,1,2,0,1,Baja,permitido,normal
EVT-ML-0652,2026-06-11T08:36:00Z,network_connection,https,soporte,srv-web-01,192.0.2.14,10.10.30.21,8,1,0,0,1,14,3,3,15,0,Alta,fallido,sospechoso
EVT-ML-0653,2026-06-11T02:22:00Z,dns_query,dns,test,srv-app-01,192.0.2.14,10.10.50.23,2,0,0,0,1,21,6,4,9,0,Media,bloqueado,sospechoso
EVT-ML-0654,2026-06-11T20:18:00Z,ssh_authentication,ssh,analyst,srv-app-01,10.10.20.15,10.10.40.12,20,0,1,0,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-0655,2026-06-11T10:02:00Z,dns_query,dns,analyst,srv-web-01,192.168.10.44,10.10.50.23,10,1,1,0,1,1,1,2,0,0,Baja,observado,normal
EVT-ML-0656,2026-06-11T17:49:00Z,file_access,os,soporte,srv-auth-01,10.10.20.15,8.8.8.8,17,1,1,0,1,3,1,1,0,1,Media,permitido,normal
EVT-ML-0657,2026-06-11T12:57:00Z,file_access,os,ubuntu,ws-analyst-07,10.10.30.21,10.10.50.23,12,1,1,0,0,3,1,2,0,1,Baja,permitido,normal
EVT-ML-0658,2026-06-11T08:19:00Z,network_connection,ftp,root,srv-auth-01,192.0.2.44,10.10.50.23,8,1,0,1,1,5,4,2,2,1,Baja,fallido,fallido
EVT-ML-0659,2026-06-11T20:01:00Z,file_access,os,soporte,srv-app-01,203.0.113.45,10.10.40.12,20,0,0,0,1,1,1,2,1,1,Baja,permitido,normal
EVT-ML-0660,2026-06-11T10:29:00Z,dns_query,dns,ubuntu,srv-db-01,192.0.2.55,10.10.40.12,10,1,0,0,1,3,1,1,5,0,Media,fallido,fallido
EVT-ML-0661,2026-06-11T17:47:00Z,network_connection,ftp,analyst,ws-analyst-07,10.10.50.23,8.8.8.8,17,1,1,0,0,6,1,1,0,1,Baja,fallido,normal
EVT-ML-0662,2026-06-11T18:39:00Z,dns_query,dns,ubuntu,ws-analyst-07,10.10.20.15,10.10.20.15,18,1,1,0,0,1,1,1,0,0,Baja,permitido,normal
EVT-ML-0663,2026-06-11T10:11:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,192.168.10.44,10.10.50.23,10,1,1,0,0,3,2,1,0,1,Baja,permitido,normal
EVT-ML-0664,2026-06-11T05:18:00Z,network_connection,https,soporte,srv-app-01,10.10.20.15,10.10.50.23,5,0,1,0,1,10,3,3,5,0,Media,fallido,fallido
EVT-ML-0665,2026-06-11T08:00:00Z,process_creation,os,devops,srv-auth-01,10.10.20.15,8.8.8.8,8,1,1,1,1,6,2,1,1,1,Baja,permitido,normal
EVT-ML-0666,2026-06-11T09:13:00Z,process_creation,os,admin,srv-web-01,192.0.2.55,10.10.40.12,9,1,0,1,1,24,3,3,23,1,Alta,bloqueado,sospechoso
EVT-ML-0667,2026-06-11T10:04:00Z,process_creation,os,soporte,ws-analyst-07,192.0.2.44,10.10.40.12,10,1,0,0,0,4,1,2,0,1,Baja,fallido,normal
EVT-ML-0668,2026-06-11T16:06:00Z,ssh_authentication,ssh,root,srv-web-01,10.10.40.12,8.8.8.8,16,1,1,1,1,4,2,1,2,1,Baja,observado,normal
EVT-ML-0669,2026-06-11T06:16:00Z,dns_query,dns,ubuntu,srv-app-01,192.168.10.44,8.8.8.8,6,0,1,0,1,1,2,2,0,0,Baja,observado,normal
EVT-ML-0670,2026-06-11T14:16:00Z,process_creation,os,devops,ws-analyst-07,172.16.10.20,10.10.30.21,14,1,1,1,0,2,1,1,0,1,Baja,observado,normal
EVT-ML-0671,2026-06-11T18:49:00Z,network_connection,http,soporte,ws-analyst-07,10.10.50.23,10.10.20.15,18,1,1,0,0,3,1,2,0,0,Baja,observado,normal
EVT-ML-0672,2026-06-11T14:36:00Z,file_access,os,ubuntu,srv-app-01,192.168.10.44,10.10.50.23,14,1,1,0,1,3,1,1,0,1,Baja,permitido,normal
EVT-ML-0673,2026-06-11T18:18:00Z,file_access,os,analyst,srv-auth-01,10.10.50.23,10.10.20.20,18,1,1,0,1,5,2,2,0,1,Baja,observado,normal
EVT-ML-0674,2026-06-11T05:08:00Z,dns_query,dns,admin,srv-db-01,192.168.10.44,8.8.8.8,5,0,1,1,1,8,1,1,8,0,Baja,observado,fallido
EVT-ML-0675,2026-06-11T06:39:00Z,dns_query,dns,backup,srv-web-01,192.0.2.55,10.10.40.12,6,0,0,1,1,12,6,7,4,0,Media,detectado,sospechoso
EVT-ML-0676,2026-06-11T18:01:00Z,file_access,os,analyst,ws-analyst-07,203.0.113.45,10.10.20.20,18,1,0,0,0,5,2,1,0,1,Baja,observado,normal
EVT-ML-0677,2026-06-11T03:57:00Z,process_creation,os,analyst,srv-web-01,10.10.20.20,10.10.30.21,3,0,1,0,1,9,1,1,4,1,Baja,fallido,fallido
EVT-ML-0678,2026-06-11T16:04:00Z,ssh_authentication,ssh,test,srv-web-01,10.10.40.12,10.10.20.20,16,1,1,0,1,3,1,2,0,1,Baja,permitido,normal
EVT-ML-0679,2026-06-11T07:34:00Z,ssh_authentication,ssh,analyst,srv-web-01,172.16.10.20,8.8.8.8,7,0,1,0,1,3,1,2,0,1,Media,observado,normal
EVT-ML-0680,2026-06-11T08:57:00Z,dns_query,dns,soporte,srv-app-01,10.10.50.23,10.10.40.12,8,1,1,0,1,3,1,1,1,0,Baja,permitido,normal
EVT-ML-0681,2026-06-11T16:15:00Z,ssh_authentication,ssh,oracle,ws-analyst-07,172.16.10.20,10.10.40.12,16,1,1,1,0,1,1,2,1,1,Baja,permitido,normal
EVT-ML-0682,2026-06-11T13:24:00Z,network_connection,http,soporte,ws-analyst-07,10.10.20.20,10.10.20.20,13,1,1,0,0,4,1,2,0,0,Baja,permitido,normal
EVT-ML-0683,2026-06-11T18:13:00Z,ssh_authentication,ssh,postgres,ws-analyst-07,198.51.100.130,8.8.8.8,18,1,0,1,0,12,4,2,1,1,Media,fallido,fallido
EVT-ML-0684,2026-06-11T07:46:00Z,dns_query,dns,deploy,srv-app-01,192.0.2.55,10.10.30.21,7,0,0,1,1,13,8,5,10,0,Media,detectado,sospechoso
EVT-ML-0685,2026-06-11T08:25:00Z,dns_query,dns,test,srv-app-01,10.10.30.21,10.10.30.21,8,1,1,0,1,7,3,3,1,0,Baja,fallido,fallido
EVT-ML-0686,2026-06-11T00:22:00Z,file_access,os,analyst,srv-web-01,192.168.10.44,10.10.50.23,0,0,1,0,1,2,2,1,0,1,Baja,observado,normal
EVT-ML-0687,2026-06-11T10:08:00Z,network_connection,smb,soporte,ws-analyst-07,10.10.20.20,10.10.20.20,10,1,1,0,0,5,1,1,0,1,Baja,observado,normal
EVT-ML-0688,2026-06-11T01:16:00Z,file_access,os,admin,srv-auth-01,203.0.113.45,8.8.8.8,1,0,0,1,1,35,7,6,4,1,Critica,detectado,sospechoso
EVT-ML-0689,2026-06-11T11:53:00Z,process_creation,os,analyst,srv-db-01,10.10.40.12,10.10.20.15,11,1,1,0,1,6,2,2,0,1,Baja,observado,normal
EVT-ML-0690,2026-06-11T14:23:00Z,process_creation,os,analyst,ws-analyst-07,10.10.20.20,10.10.50.23,14,1,1,0,0,1,1,1,1,1,Baja,observado,normal
EVT-ML-0691,2026-06-11T14:46:00Z,ssh_authentication,ssh,test,srv-auth-01,192.168.10.44,8.8.8.8,14,1,1,0,1,1,1,1,0,1,Media,observado,normal
EVT-ML-0692,2026-06-11T12:17:00Z,ssh_authentication,ssh,analyst,srv-auth-01,10.10.50.23,10.10.30.21,12,1,1,0,1,6,3,1,6,1,Baja,fallido,fallido
EVT-ML-0693,2026-06-11T06:22:00Z,dns_query,dns,oracle,srv-app-01,203.0.113.88,10.10.30.21,6,0,0,1,1,28,9,6,10,0,Alta,detectado,sospechoso
EVT-ML-0694,2026-06-11T14:38:00Z,dns_query,dns,ubuntu,srv-auth-01,10.10.30.21,10.10.30.21,14,1,1,0,1,3,1,1,0,0,Baja,permitido,normal
EVT-ML-0695,2026-06-11T08:48:00Z,dns_query,dns,deploy,srv-web-01,10.10.40.12,8.8.8.8,8,1,1,1,1,1,1,1,1,0,Baja,permitido,normal
EVT-ML-0696,2026-06-11T12:15:00Z,ssh_authentication,ssh,postgres,srv-auth-01,10.10.20.15,10.10.30.21,12,1,1,1,1,3,1,1,0,1,Media,fallido,normal
EVT-ML-0697,2026-06-11T19:08:00Z,dns_query,dns,analyst,srv-db-01,192.0.2.55,10.10.20.15,19,0,0,0,1,12,2,6,21,0,Alta,bloqueado,sospechoso
EVT-ML-0698,2026-06-11T18:14:00Z,process_creation,os,analyst,srv-app-01,10.10.30.21,10.10.20.15,18,1,1,0,1,5,2,2,0,1,Baja,permitido,normal
EVT-ML-0699,2026-06-11T14:22:00Z,dns_query,dns,analyst,srv-app-01,10.10.20.15,10.10.30.21,14,1,1,0,1,3,2,2,0,0,Baja,fallido,normal
EVT-ML-0700,2026-06-11T08:35:00Z,ssh_authentication,ssh,postgres,ws-analyst-07,192.168.10.44,10.10.20.20,8,1,1,1,0,1,1,1,0,1,Baja,permitido,normal
EVT-ML-0701,2026-06-11T17:58:00Z,ssh_authentication,ssh,ubuntu,srv-app-01,172.16.10.20,10.10.20.15,17,1,1,0,1,4,2,2,0,1,Media,fallido,normal
EVT-ML-0702,2026-06-11T06:20:00Z,ssh_authentication,ssh,ubuntu,srv-app-01,10.10.30.21,10.10.30.21,6,0,1,0,1,10,1,3,6,1,Alta,fallido,fallido
EVT-ML-0703,2026-06-11T17:02:00Z,ssh_authentication,ssh,soporte,srv-app-01,203.0.113.45,10.10.20.20,17,1,0,0,1,2,2,1,0,1,Baja,permitido,normal
EVT-ML-0704,2026-06-11T02:54:00Z,process_creation,os,root,srv-auth-01,198.51.100.77,10.10.20.15,2,0,0,1,1,9,1,2,9,1,Media,fallido,fallido
EVT-ML-0705,2026-06-11T11:42:00Z,file_access,os,ubuntu,srv-db-01,198.51.100.88,10.10.20.20,11,1,0,0,1,3,2,2,1,1,Baja,permitido,normal
EVT-ML-0706,2026-06-11T16:26:00Z,network_connection,https,oracle,ws-analyst-07,198.51.100.130,10.10.20.20,16,1,0,1,0,6,2,1,0,0,Media,observado,normal
EVT-ML-0707,2026-06-11T17:38:00Z,process_creation,os,ubuntu,srv-app-01,10.10.20.20,10.10.20.15,17,1,1,0,1,3,2,1,1,1,Baja,permitido,normal
EVT-ML-0708,2026-06-11T10:58:00Z,dns_query,dns,soporte,srv-app-01,10.10.40.12,8.8.8.8,10,1,1,0,1,6,3,3,1,0,Media,fallido,fallido
EVT-ML-0709,2026-06-11T20:21:00Z,dns_query,dns,ubuntu,srv-web-01,10.10.50.23,10.10.20.15,20,0,1,0,1,6,1,2,0,0,Baja,observado,normal
EVT-ML-0710,2026-06-11T05:53:00Z,ssh_authentication,ssh,soporte,srv-db-01,192.168.10.44,8.8.8.8,5,0,1,0,1,6,3,1,6,1,Media,fallido,fallido
EVT-ML-0711,2026-06-11T12:25:00Z,ssh_authentication,ssh,deploy,srv-app-01,203.0.113.45,10.10.20.20,12,1,0,1,1,7,3,1,4,1,Media,fallido,fallido
EVT-ML-0712,2026-06-11T16:55:00Z,network_connection,smb,ubuntu,srv-web-01,10.10.20.15,10.10.50.23,16,1,1,0,1,6,2,1,0,1,Baja,observado,normal
EVT-ML-0713,2026-06-11T10:27:00Z,ssh_authentication,ssh,soporte,ws-analyst-07,10.10.20.15,10.10.30.21,10,1,1,0,0,3,2,1,0,1,Media,permitido,normal
EVT-ML-0714,2026-06-11T10:58:00Z,process_creation,os,soporte,srv-auth-01,10.10.50.23,10.10.20.20,10,1,1,0,1,4,1,2,0,1,Media,observado,normal
EVT-ML-0715,2026-06-11T18:23:00Z,process_creation,os,analyst,srv-web-01,10.10.20.15,8.8.8.8,18,1,1,0,1,7,3,1,2,1,Baja,fallido,fallido
EVT-ML-0716,2026-06-11T21:46:00Z,process_creation,os,admin,srv-db-01,198.51.100.77,10.10.20.15,21,0,0,1,1,32,9,4,16,1,Alta,detectado,sospechoso
EVT-ML-0717,2026-06-11T09:50:00Z,file_access,os,deploy,srv-db-01,10.10.40.12,10.10.30.21,9,1,1,1,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-0718,2026-06-11T03:10:00Z,ssh_authentication,ssh,soporte,srv-web-01,10.10.20.15,10.10.20.20,3,0,1,0,1,6,4,1,1,1,Alta,fallido,fallido
EVT-ML-0719,2026-06-11T10:07:00Z,process_creation,os,ubuntu,srv-auth-01,10.10.30.21,8.8.8.8,10,1,1,0,1,13,3,3,6,1,Media,fallido,fallido
EVT-ML-0720,2026-06-11T14:23:00Z,network_connection,ftp,soporte,srv-web-01,10.10.30.21,10.10.40.12,14,1,1,0,1,10,2,2,3,1,Baja,fallido,fallido
EVT-ML-0721,2026-06-11T23:19:00Z,file_access,os,soporte,srv-app-01,10.10.20.20,8.8.8.8,23,0,1,0,1,1,2,2,0,1,Baja,permitido,normal
EVT-ML-0722,2026-06-11T09:52:00Z,ssh_authentication,ssh,soporte,srv-web-01,192.0.2.14,10.10.50.23,9,1,0,0,1,6,2,2,0,1,Baja,permitido,normal
EVT-ML-0723,2026-06-11T09:16:00Z,dns_query,dns,analyst,srv-web-01,10.10.20.20,10.10.50.23,9,1,1,0,1,5,2,2,0,0,Baja,observado,normal
EVT-ML-0724,2026-06-11T03:05:00Z,dns_query,dns,root,srv-web-01,203.0.113.200,10.10.20.20,3,0,0,1,1,13,9,2,13,0,Media,fallido,sospechoso
EVT-ML-0725,2026-06-11T13:15:00Z,process_creation,os,ubuntu,srv-auth-01,10.10.40.12,10.10.40.12,13,1,1,0,1,6,2,2,0,1,Baja,permitido,normal
EVT-ML-0726,2026-06-11T21:09:00Z,network_connection,https,postgres,srv-app-01,192.0.2.55,10.10.40.12,21,0,0,1,1,23,6,7,6,0,Alta,detectado,sospechoso
EVT-ML-0727,2026-06-11T11:13:00Z,network_connection,ftp,deploy,ws-analyst-07,10.10.20.20,10.10.40.12,11,1,1,1,0,3,1,1,0,1,Baja,permitido,normal
EVT-ML-0728,2026-06-11T12:38:00Z,dns_query,dns,postgres,ws-analyst-07,172.16.10.20,10.10.30.21,12,1,1,1,0,13,4,2,1,0,Alta,fallido,fallido
EVT-ML-0729,2026-06-11T23:29:00Z,network_connection,http,deploy,ws-analyst-07,10.10.40.12,8.8.8.8,23,0,1,1,0,6,1,1,0,0,Baja,observado,normal
EVT-ML-0730,2026-06-11T03:40:00Z,network_connection,https,admin,srv-app-01,198.51.100.130,10.10.20.15,3,0,0,1,1,11,3,1,1,0,Media,fallido,fallido
EVT-ML-0731,2026-06-11T23:00:00Z,dns_query,dns,deploy,srv-auth-01,192.0.2.14,10.10.40.12,23,0,0,1,1,34,2,2,9,0,Critica,bloqueado,sospechoso
EVT-ML-0732,2026-06-11T05:26:00Z,ssh_authentication,ssh,soporte,srv-db-01,172.16.10.20,10.10.20.15,5,0,1,0,1,7,3,3,6,1,Baja,fallido,fallido
EVT-ML-0733,2026-06-11T03:11:00Z,ssh_authentication,ssh,admin,srv-app-01,203.0.113.45,10.10.20.20,3,0,0,1,1,33,2,3,23,1,Alta,fallido,sospechoso
EVT-ML-0734,2026-06-11T21:47:00Z,network_connection,ftp,deploy,srv-auth-01,203.0.113.200,10.10.30.21,21,0,0,1,1,3,4,3,5,1,Baja,fallido,fallido
EVT-ML-0735,2026-06-11T21:44:00Z,dns_query,dns,soporte,srv-db-01,10.10.20.15,10.10.40.12,21,0,1,0,1,3,2,2,1,0,Baja,observado,normal
EVT-ML-0736,2026-06-11T04:13:00Z,network_connection,http,test,srv-auth-01,192.0.2.14,10.10.30.21,4,0,0,0,1,13,3,1,6,0,Media,fallido,fallido
EVT-ML-0737,2026-06-11T04:16:00Z,network_connection,ftp,admin,srv-app-01,10.10.20.15,10.10.50.23,4,0,1,1,1,29,4,5,7,1,Alta,detectado,sospechoso
EVT-ML-0738,2026-06-11T11:10:00Z,ssh_authentication,ssh,soporte,srv-web-01,10.10.30.21,10.10.30.21,11,1,1,0,1,6,1,1,1,1,Baja,permitido,normal
EVT-ML-0739,2026-06-11T14:46:00Z,network_connection,smb,ubuntu,srv-app-01,192.168.10.44,10.10.20.20,14,1,1,0,1,3,2,2,0,1,Baja,permitido,normal
EVT-ML-0740,2026-06-11T23:37:00Z,data_exfiltration,ftp,oracle,srv-app-01,10.10.50.23,10.10.20.20,23,0,1,1,1,17,5,6,7,1,Alta,detectado,sospechoso
EVT-ML-0741,2026-06-11T05:10:00Z,ssh_authentication,ssh,deploy,srv-web-01,203.0.113.200,10.10.20.20,5,0,0,1,1,13,6,4,5,1,Alta,detectado,sospechoso
EVT-ML-0742,2026-06-11T11:10:00Z,dns_query,dns,ubuntu,ws-analyst-07,10.10.40.12,10.10.50.23,11,1,1,0,0,6,2,1,1,0,Baja,observado,normal
EVT-ML-0743,2026-06-11T03:57:00Z,ssh_authentication,ssh,root,srv-app-01,172.16.10.20,8.8.8.8,3,0,1,1,1,9,4,3,2,1,Media,fallido,fallido
EVT-ML-0744,2026-06-11T03:21:00Z,ssh_authentication,ssh,deploy,srv-web-01,203.0.113.45,10.10.50.23,3,0,0,1,1,27,8,2,23,1,Alta,fallido,sospechoso
EVT-ML-0745,2026-06-11T09:18:00Z,file_access,os,backup,srv-auth-01,172.16.10.20,10.10.40.12,9,1,1,1,1,1,2,2,0,1,Baja,permitido,normal
EVT-ML-0746,2026-06-11T17:10:00Z,network_connection,ftp,ubuntu,srv-web-01,10.10.50.23,10.10.50.23,17,1,1,0,1,4,2,1,0,1,Media,permitido,normal
EVT-ML-0747,2026-06-11T14:32:00Z,dns_query,dns,backup,srv-auth-01,10.10.40.12,8.8.8.8,14,1,1,1,1,8,3,1,3,0,Alta,fallido,fallido
EVT-ML-0748,2026-06-11T15:12:00Z,network_connection,https,admin,ws-analyst-07,10.10.50.23,8.8.8.8,15,1,1,1,0,4,2,1,0,0,Baja,observado,normal
EVT-ML-0749,2026-06-11T10:34:00Z,network_connection,ftp,soporte,srv-auth-01,10.10.30.21,10.10.30.21,10,1,1,0,1,4,1,2,0,1,Baja,permitido,normal
EVT-ML-0750,2026-06-11T08:09:00Z,network_connection,smb,soporte,srv-web-01,10.10.40.12,10.10.30.21,8,1,1,0,1,3,2,1,1,1,Media,observado,normal
EVT-ML-0751,2026-06-11T00:46:00Z,file_access,os,admin,srv-db-01,203.0.113.88,10.10.40.12,0,0,0,1,1,24,3,4,23,1,Critica,detectado,sospechoso
EVT-ML-0752,2026-06-11T08:36:00Z,file_access,os,deploy,srv-app-01,10.10.30.21,10.10.50.23,8,1,1,1,1,5,1,1,0,1,Baja,observado,normal
EVT-ML-0753,2026-06-11T12:43:00Z,dns_query,dns,analyst,srv-web-01,10.10.20.15,10.10.40.12,12,1,1,0,1,2,1,2,0,0,Baja,permitido,normal
EVT-ML-0754,2026-06-11T08:39:00Z,dns_query,dns,root,srv-web-01,172.16.10.20,10.10.50.23,8,1,1,1,1,10,4,3,6,0,Media,fallido,fallido
EVT-ML-0755,2026-06-11T08:31:00Z,file_access,os,soporte,ws-analyst-07,172.16.10.20,10.10.20.20,8,1,1,0,0,6,2,2,0,1,Baja,permitido,normal
EVT-ML-0756,2026-06-11T13:18:00Z,process_creation,os,backup,ws-analyst-07,10.10.40.12,8.8.8.8,13,1,1,1,0,4,1,1,0,1,Baja,permitido,normal
EVT-ML-0757,2026-06-11T09:08:00Z,network_connection,ftp,analyst,srv-app-01,192.168.10.44,10.10.20.15,9,1,1,0,1,1,2,1,0,1,Baja,permitido,normal
EVT-ML-0758,2026-06-11T03:17:00Z,network_connection,smb,devops,srv-db-01,198.51.100.130,8.8.8.8,3,0,0,1,1,11,7,6,20,1,Alta,detectado,sospechoso
EVT-ML-0759,2026-06-11T18:25:00Z,process_creation,os,deploy,srv-app-01,10.10.50.23,10.10.30.21,18,1,1,1,1,4,1,1,0,1,Baja,fallido,normal
EVT-ML-0760,2026-06-11T23:36:00Z,network_connection,https,devops,ws-analyst-07,10.10.20.15,10.10.30.21,23,0,1,1,0,5,1,1,0,0,Baja,permitido,normal
EVT-ML-0761,2026-06-11T17:29:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,192.168.10.44,10.10.20.20,17,1,1,0,0,2,2,1,0,1,Baja,observado,normal
EVT-ML-0762,2026-06-11T22:29:00Z,process_creation,os,soporte,ws-analyst-07,10.10.20.15,10.10.50.23,22,0,1,0,0,3,1,1,0,1,Media,permitido,normal
EVT-ML-0763,2026-06-11T12:56:00Z,process_creation,os,deploy,srv-web-01,10.10.20.15,8.8.8.8,12,1,1,1,1,5,1,2,0,1,Baja,permitido,normal
EVT-ML-0764,2026-06-11T14:27:00Z,network_connection,ftp,analyst,ws-analyst-07,10.10.20.15,10.10.20.20,14,1,1,0,0,3,1,1,0,1,Baja,permitido,normal
EVT-ML-0765,2026-06-11T15:57:00Z,process_creation,os,soporte,srv-auth-01,192.168.10.44,10.10.20.20,15,1,1,0,1,3,2,2,0,1,Baja,permitido,normal
EVT-ML-0766,2026-06-11T10:56:00Z,file_access,os,ubuntu,srv-web-01,10.10.30.21,8.8.8.8,10,1,1,0,1,3,2,1,0,1,Baja,observado,normal
EVT-ML-0767,2026-06-11T09:14:00Z,network_connection,https,root,srv-db-01,10.10.20.20,10.10.50.23,9,1,1,1,1,7,2,3,1,0,Baja,fallido,fallido
EVT-ML-0768,2026-06-11T09:37:00Z,process_creation,os,analyst,srv-web-01,198.51.100.130,10.10.50.23,9,1,0,0,1,8,4,2,3,1,Alta,fallido,fallido
EVT-ML-0769,2026-06-11T09:14:00Z,process_creation,os,ubuntu,srv-web-01,10.10.50.23,8.8.8.8,9,1,1,0,1,1,1,2,0,1,Baja,observado,normal
EVT-ML-0770,2026-06-11T03:06:00Z,ssh_authentication,ssh,ubuntu,srv-auth-01,192.0.2.55,10.10.20.15,3,0,0,0,1,3,1,1,0,1,Baja,permitido,normal
EVT-ML-0771,2026-06-11T04:17:00Z,network_connection,https,backup,srv-app-01,203.0.113.88,8.8.8.8,4,0,0,1,1,6,1,1,9,0,Media,fallido,fallido
EVT-ML-0772,2026-06-11T16:50:00Z,ssh_authentication,ssh,analyst,srv-app-01,10.10.20.20,10.10.40.12,16,1,1,0,1,1,2,1,0,1,Baja,permitido,normal
EVT-ML-0773,2026-06-11T03:49:00Z,dns_query,dns,analyst,srv-app-01,192.0.2.44,10.10.20.15,3,0,0,0,1,7,4,3,5,0,Media,fallido,fallido
EVT-ML-0774,2026-06-11T17:21:00Z,ssh_authentication,ssh,test,srv-auth-01,10.10.50.23,10.10.50.23,17,1,1,0,1,3,2,1,2,1,Media,permitido,normal
EVT-ML-0775,2026-06-11T16:19:00Z,ssh_authentication,ssh,analyst,srv-web-01,192.168.10.44,10.10.40.12,16,1,1,0,1,3,1,1,1,1,Baja,permitido,normal
EVT-ML-0776,2026-06-11T14:43:00Z,file_access,os,oracle,srv-auth-01,10.10.20.20,10.10.20.20,14,1,1,1,1,4,1,1,0,1,Baja,fallido,normal
